Year,Type,Product group,Producer,Code,Volume,Cost per unit,Price per unit,Revenues,Total Cost,Profit Percent,Summary Profits
2018,Supermarkets,Vegetables,Surgital,|03/01/40|,1344,0.76,1.19,"$1,599.36","$1,021.44",36,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/41|,1632,0.83,1.17,"$1,909.44","$1,354.56",29,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/43|,1212,0.85,1.18,"$1,430.16","$1,030.20",28,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/44|,1500,0.84,1.19,"$1,785.00","$1,260.00",29,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/45|,1416,0.76,1.06,"$1,500.96","$1,076.16",28,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/46|,1632,0.79,1.15,"$1,876.80","$1,289.28",31,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/47|,1224,0.79,0.91,"$1,113.84",$966.96,13,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/48|,1584,0.82,1.1,"$1,742.40","$1,298.88",25,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/49|,1572,0.77,1.19,"$1,870.68","$1,210.44",35,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/50|,1476,0.78,0.94,"$1,387.44","$1,151.28",17,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/51|,1620,0.64,1.15,"$1,863.00","$1,036.80",44,Excellent Profits
2018,Supermarkets,Vegetables,Surgital,|03/01/52|,1572,0.74,0.94,"$1,477.68","$1,163.28",21,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/53|,1224,0.86,0.95,"$1,162.80","$1,052.64",9,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/54|,1668,0.78,1.14,"$1,901.52","$1,301.04",32,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/55|,1344,0.78,1.09,"$1,464.96","$1,048.32",28,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/56|,1656,0.72,1.12,"$1,854.72","$1,192.32",36,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/57|,1224,0.82,1.12,"$1,370.88","$1,003.68",27,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/58|,1224,0.82,1.12,"$1,370.88","$1,003.68",27,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/59|,1416,0.61,1.18,"$1,670.88",$863.76,48,Excellent Profits
2018,Supermarkets,Vegetables,Surgital,|03/01/60|,1320,0.74,1.1,"$1,452.00",$976.80,33,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/62|,1236,0.77,0.91,"$1,124.76",$951.72,15,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/63|,1356,0.83,0.97,"$1,315.32","$1,125.48",14,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/64|,1452,0.9,1.02,"$1,481.04","$1,306.80",12,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/65|,1464,0.73,1.19,"$1,742.16","$1,068.72",39,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/66|,1392,0.6,1.11,"$1,545.12",$835.20,46,Excellent Profits
2018,Supermarkets,Vegetables,Surgital,|03/01/67|,1248,0.68,1.16,"$1,447.68",$848.64,41,Excellent Profits
2018,Supermarkets,Vegetables,Surgital,|03/01/69|,1464,0.62,0.98,"$1,434.72",$907.68,37,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/70|,1536,0.76,1.12,"$1,720.32","$1,167.36",32,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/71|,1284,0.69,0.97,"$1,245.48",$885.96,29,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/72|,1488,0.78,1.13,"$1,681.44","$1,160.64",31,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/01/73|,1332,0.78,0.99,"$1,318.68","$1,038.96",21,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/02/01|,1320,0.62,1.18,"$1,557.60",$818.40,47,Excellent Profits
2018,Supermarkets,Vegetables,Surgital,|03/02/02|,1248,0.78,1.12,"$1,397.76",$973.44,30,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/02/03|,1404,0.68,1.05,"$1,474.20",$954.72,35,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/02/04|,1248,0.63,0.96,"$1,198.08",$786.24,34,Good Profit
2018,Supermarkets,Vegetables,Surgital,|03/02/05|,1404,0.66,0.97,"$1,361.88",$926.64,32,Good Profit
2018,Convenience stores,Delicatessen,Aqua,|38/01/01|,384,3.58,6.31,"$2,423.04","$1,374.72",43,Excellent Profits
2018,Convenience stores,Delicatessen,Aqua,|38/01/02|,528,4.49,5.21,"$2,750.88","$2,370.72",14,Acceptable Profit
2018,Convenience stores,Delicatessen,Aqua,|38/01/03|,444,3.38,5.74,"$2,548.56","$1,500.72",41,Excellent Profits
2018,Convenience stores,Delicatessen,Aqua,|38/01/04|,396,4.88,6.89,"$2,728.44","$1,932.48",29,Good Profit
2018,Convenience stores,Delicatessen,Aqua,|38/01/05|,408,4.17,5.27,"$2,150.16","$1,701.36",21,Good Profit
2018,Convenience stores,Delicatessen,Aqua,|38/01/06|,408,3.17,5.24,"$2,137.92","$1,293.36",40,Good Profit
2018,Convenience stores,Delicatessen,Aqua,|38/01/07|,540,4.86,6.74,"$3,639.60","$2,624.40",28,Good Profit
2018,Convenience stores,Delicatessen,Aqua,|38/01/08|,384,4.68,6.55,"$2,515.20","$1,797.12",29,Good Profit
2018,Convenience stores,Delicatessen,Aqua,|38/01/09|,492,3.26,5.88,"$2,892.96","$1,603.92",45,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/01|,1152,2.9,3.69,"$4,250.88","$3,340.80",21,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/02|,672,2.08,3.28,"$2,204.16","$1,397.76",37,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/03|,792,2.96,3.53,"$2,795.76","$2,344.32",16,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/04|,972,2.69,3.85,"$3,742.20","$2,614.68",30,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/05|,768,2.88,3.63,"$2,787.84","$2,211.84",21,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/06|,960,2.65,3.31,"$3,177.60","$2,544.00",20,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/07|,900,2.24,3.85,"$3,465.00","$2,016.00",42,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/08|,1164,2.02,3.21,"$3,736.44","$2,351.28",37,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/09|,816,2.27,3.88,"$3,166.08","$1,852.32",41,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/10|,660,2.57,3.66,"$2,415.60","$1,696.20",30,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/11|,852,2.21,3.43,"$2,922.36","$1,882.92",36,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/12|,1080,2.51,3.63,"$3,920.40","$2,710.80",31,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/13|,828,2.03,3.52,"$2,914.56","$1,680.84",42,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/14|,1056,2.65,3.2,"$3,379.20","$2,798.40",17,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/15|,840,2.05,3.73,"$3,133.20","$1,722.00",45,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/16|,696,2.26,3.86,"$2,686.56","$1,572.96",41,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/17|,768,2.06,3.5,"$2,688.00","$1,582.08",41,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/18|,888,2.05,3.32,"$2,948.16","$1,820.40",38,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/19|,684,2.97,3.82,"$2,612.88","$2,031.48",22,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/20|,864,2.01,3.2,"$2,764.80","$1,736.64",37,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/21|,684,2.92,3.78,"$2,585.52","$1,997.28",23,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/22|,1092,2.96,3.23,"$3,527.16","$3,232.32",8,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/23|,876,2.91,3.98,"$3,486.48","$2,549.16",27,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/24|,912,2.1,3.99,"$3,638.88","$1,915.20",47,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/25|,600,2.32,3.67,"$2,202.00","$1,392.00",37,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/26|,900,2.66,3.55,"$3,195.00","$2,394.00",25,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/27|,1044,2.7,3.81,"$3,977.64","$2,818.80",29,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/28|,1116,2.36,3.36,"$3,749.76","$2,633.76",30,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/29|,1140,2.78,3.38,"$3,853.20","$3,169.20",18,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/30|,744,2.16,3.31,"$2,462.64","$1,607.04",35,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/31|,852,2.03,3.5,"$2,982.00","$1,729.56",42,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/32|,744,2.94,3.45,"$2,566.80","$2,187.36",15,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/33|,756,2.39,3.28,"$2,479.68","$1,806.84",27,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/34|,672,2.53,3.67,"$2,466.24","$1,700.16",31,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/35|,852,2.15,3.56,"$3,033.12","$1,831.80",40,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/36|,828,2.22,3.3,"$2,732.40","$1,838.16",33,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/37|,912,2.26,3.77,"$3,438.24","$2,061.12",40,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/38|,1104,2.1,3.33,"$3,676.32","$2,318.40",37,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/39|,1128,2.88,3.36,"$3,790.08","$3,248.64",14,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/40|,600,2.94,3.69,"$2,214.00","$1,764.00",20,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/41|,660,2.06,3.87,"$2,554.20","$1,359.60",47,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/42|,948,2.56,3.93,"$3,725.64","$2,426.88",35,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/43|,1200,2.04,3.65,"$4,380.00","$2,448.00",44,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/44|,708,2.92,3.8,"$2,690.40","$2,067.36",23,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/45|,708,2.29,3.43,"$2,428.44","$1,621.32",33,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/46|,1080,2.62,3.95,"$4,266.00","$2,829.60",34,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/47|,1032,2.75,3.54,"$3,653.28","$2,838.00",22,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/48|,996,2.17,3.83,"$3,814.68","$2,161.32",43,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/49|,984,2.95,3.49,"$3,434.16","$2,902.80",15,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/50|,936,2.28,3.47,"$3,247.92","$2,134.08",34,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/51|,672,2.41,3.36,"$2,257.92","$1,619.52",28,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/52|,1092,2.09,3.44,"$3,756.48","$2,282.28",39,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/53|,828,2.61,3.64,"$3,013.92","$2,161.08",28,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/54|,624,2.31,3.65,"$2,277.60","$1,441.44",37,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/55|,888,2.98,3.72,"$3,303.36","$2,646.24",20,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/56|,1116,2.83,3.37,"$3,760.92","$3,158.28",16,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/57|,1056,2.66,3.93,"$4,150.08","$2,808.96",32,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/58|,1164,2.42,3.31,"$3,852.84","$2,816.88",27,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/59|,1128,2.24,3.93,"$4,433.04","$2,526.72",43,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/60|,636,2.49,3.53,"$2,245.08","$1,583.64",29,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/61|,1008,2.18,3.85,"$3,880.80","$2,197.44",43,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/62|,780,2.27,3.48,"$2,714.40","$1,770.60",35,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/63|,864,2.82,3.33,"$2,877.12","$2,436.48",15,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/64|,780,2.56,3.77,"$2,940.60","$1,996.80",32,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/65|,1008,2.99,3.81,"$3,840.48","$3,013.92",22,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/66|,876,2.84,4,"$3,504.00","$2,487.84",29,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/67|,780,2.14,3.31,"$2,581.80","$1,669.20",35,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/68|,1008,2.09,3.98,"$4,011.84","$2,106.72",47,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/01/69|,708,2.53,3.32,"$2,350.56","$1,791.24",24,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/01|,816,2.6,3.84,"$3,133.44","$2,121.60",32,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/02|,972,2.05,3.52,"$3,421.44","$1,992.60",42,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/03|,852,2.77,3.37,"$2,871.24","$2,360.04",18,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/04|,840,2.72,3.95,"$3,318.00","$2,284.80",31,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/05|,1056,2.85,3.96,"$4,181.76","$3,009.60",28,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/06|,792,2.23,3.82,"$3,025.44","$1,766.16",42,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/07|,1188,2.43,3.39,"$4,027.32","$2,886.84",28,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/08|,1068,2.33,3.88,"$4,143.84","$2,488.44",40,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/09|,624,2.56,3.45,"$2,152.80","$1,597.44",26,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/10|,1164,2.64,3.22,"$3,748.08","$3,072.96",18,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/11|,984,2.61,3.84,"$3,778.56","$2,568.24",32,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/12|,1152,2.51,3.49,"$4,020.48","$2,891.52",28,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/13|,900,2.23,3.53,"$3,177.00","$2,007.00",37,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/14|,768,2.84,3.45,"$2,649.60","$2,181.12",18,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/15|,984,2.24,3.46,"$3,404.64","$2,204.16",35,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/16|,852,2.09,4,"$3,408.00","$1,780.68",48,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/17|,1092,2.65,3.34,"$3,647.28","$2,893.80",21,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/18|,1092,2.62,3.26,"$3,559.92","$2,861.04",20,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/19|,708,2.02,3.89,"$2,754.12","$1,430.16",48,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/20|,996,2.66,3.5,"$3,486.00","$2,649.36",24,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/21|,732,2.57,3.47,"$2,540.04","$1,881.24",26,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/22|,1188,2.24,3.58,"$4,253.04","$2,661.12",37,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/23|,936,2.67,3.31,"$3,098.16","$2,499.12",19,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/24|,996,2.34,3.87,"$3,854.52","$2,330.64",40,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/25|,1164,2.98,3.2,"$3,724.80","$3,468.72",7,Acceptable Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/26|,756,2.95,3.95,"$2,986.20","$2,230.20",25,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/27|,816,2.07,3.33,"$2,717.28","$1,689.12",38,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/28|,1128,2.42,3.7,"$4,173.60","$2,729.76",35,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/29|,600,2.19,3.34,"$2,004.00","$1,314.00",34,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/02/30|,984,2.17,3.37,"$3,316.08","$2,135.28",36,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/03/01|,1152,2.1,3.47,"$3,997.44","$2,419.20",39,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/03/02|,696,2.26,3.89,"$2,707.44","$1,572.96",42,Excellent Profits
2018,Convenience stores,Fresh salads,Cibo italiano,|59/03/03|,756,2.37,3.4,"$2,570.40","$1,791.72",30,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/03/04|,756,2.45,3.45,"$2,608.20","$1,852.20",29,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/03/05|,1068,2.82,3.87,"$4,133.16","$3,011.76",27,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/03/06|,1020,2.76,3.87,"$3,947.40","$2,815.20",29,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/03/07|,600,2.26,3.34,"$2,004.00","$1,356.00",32,Good Profit
2018,Convenience stores,Fresh salads,Cibo italiano,|59/03/08|,1176,2.07,3.82,"$4,492.32","$2,434.32",46,Excellent Profits
2018,Convenience stores,Sweets,Haribo,|121/01/01|,636,1.18,1.78,"$1,132.08",$750.48,34,Good Profit
2018,Convenience stores,Sweets,Haribo,|121/01/02|,1032,1.21,1.87,"$1,929.84","$1,248.72",35,Good Profit
2018,Convenience stores,Sweets,Haribo,|121/01/03|,1080,1.2,1.81,"$1,954.80","$1,296.00",34,Good Profit
2018,Convenience stores,Sweets,Haribo,|121/01/04|,588,1.37,1.63,$958.44,$805.56,16,Acceptable Profit
2018,Convenience stores,Sweets,Haribo,|121/01/05|,672,1.46,1.71,"$1,149.12",$981.12,15,Acceptable Profit
2018,Convenience stores,Sweets,Haribo,|121/01/06|,960,1.28,1.61,"$1,545.60","$1,228.80",20,Good Profit
2018,Convenience stores,Sweets,Haribo,|121/01/07|,972,1.43,1.86,"$1,807.92","$1,389.96",23,Good Profit
2018,Convenience stores,Sweets,Haribo,|121/01/08|,732,1.18,1.86,"$1,361.52",$863.76,37,Good Profit
2018,Convenience stores,Sweets,Haribo,|121/01/09|,840,1.4,1.65,"$1,386.00","$1,176.00",15,Acceptable Profit
2018,Convenience stores,Sweets,Haribo,|121/01/10|,684,1.34,1.85,"$1,265.40",$916.56,28,Good Profit
2018,Convenience stores,Sweets,Haribo,|121/01/11|,1308,1.3,1.83,"$2,393.64","$1,700.40",29,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/01/01|,660,1.28,1.6,"$1,056.00",$844.80,20,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/01/02|,768,1.5,1.83,"$1,405.44","$1,152.00",18,Acceptable Profit
2018,Convenience stores,Sweets,Lindt,|74/01/03|,828,1.22,1.86,"$1,540.08","$1,010.16",34,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/01/04|,1200,1.48,1.67,"$2,004.00","$1,776.00",11,Acceptable Profit
2018,Convenience stores,Sweets,Lindt,|74/01/05|,660,1.18,1.81,"$1,194.60",$778.80,35,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/01/06|,1020,1.24,1.88,"$1,917.60","$1,264.80",34,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/02/01|,1164,1.4,1.71,"$1,990.44","$1,629.60",18,Acceptable Profit
2018,Convenience stores,Sweets,Lindt,|74/02/02|,816,1.47,1.9,"$1,550.40","$1,199.52",23,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/02/03|,1224,1.15,1.63,"$1,995.12","$1,407.60",29,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/02/04|,1308,1.16,1.62,"$2,118.96","$1,517.28",28,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/02/05|,1284,1.39,1.73,"$2,221.32","$1,784.76",20,Acceptable Profit
2018,Convenience stores,Sweets,Lindt,|74/02/06|,816,1.33,1.63,"$1,330.08","$1,085.28",18,Acceptable Profit
2018,Convenience stores,Sweets,Lindt,|74/02/07|,852,1.21,1.73,"$1,473.96","$1,030.92",30,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/02/08|,1104,1.12,1.75,"$1,932.00","$1,236.48",36,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/02/09|,1140,1.19,1.83,"$2,086.20","$1,356.60",35,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/02/10|,708,1.35,1.7,"$1,203.60",$955.80,21,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/02/11|,900,1.29,1.81,"$1,629.00","$1,161.00",29,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/02/12|,1212,1.49,1.77,"$2,145.24","$1,805.88",16,Acceptable Profit
2018,Convenience stores,Sweets,Lindt,|74/03/01|,756,1.32,1.6,"$1,209.60",$997.92,18,Acceptable Profit
2018,Convenience stores,Sweets,Lindt,|74/03/02|,1140,1.22,1.8,"$2,052.00","$1,390.80",32,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/03/03|,804,1.34,1.63,"$1,310.52","$1,077.36",18,Acceptable Profit
2018,Convenience stores,Sweets,Lindt,|74/03/04|,756,1.26,1.62,"$1,224.72",$952.56,22,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/04/01|,1296,1.18,1.63,"$2,112.48","$1,529.28",28,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/05/01|,660,1.42,1.63,"$1,075.80",$937.20,13,Acceptable Profit
2018,Convenience stores,Sweets,Lindt,|74/05/02|,900,1.45,1.73,"$1,557.00","$1,305.00",16,Acceptable Profit
2018,Convenience stores,Sweets,Lindt,|74/06/00|,1308,1.12,1.76,"$2,302.08","$1,464.96",36,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/06/01|,1152,1.49,1.75,"$2,016.00","$1,716.48",15,Acceptable Profit
2018,Convenience stores,Sweets,Lindt,|74/06/02|,1008,1.46,1.83,"$1,844.64","$1,471.68",20,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/06/03|,960,1.24,1.79,"$1,718.40","$1,190.40",31,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/06/04|,684,1.44,1.68,"$1,149.12",$984.96,14,Acceptable Profit
2018,Convenience stores,Sweets,Lindt,|74/06/05|,828,1.43,1.85,"$1,531.80","$1,184.04",23,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/06/06|,1164,1.49,1.63,"$1,897.32","$1,734.36",9,Acceptable Profit
2018,Convenience stores,Sweets,Lindt,|74/06/07|,948,1.31,1.62,"$1,535.76","$1,241.88",19,Acceptable Profit
2018,Convenience stores,Sweets,Lindt,|74/06/08|,804,1.12,1.9,"$1,527.60",$900.48,41,Excellent Profits
2018,Convenience stores,Sweets,Lindt,|74/06/09|,804,1.24,1.7,"$1,366.80",$996.96,27,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/06/10|,948,1.22,1.83,"$1,734.84","$1,156.56",33,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/06/11|,1200,1.14,1.83,"$2,196.00","$1,368.00",38,Good Profit
2018,Convenience stores,Sweets,Lindt,|74/06/12|,576,1.37,1.65,$950.40,$789.12,17,Acceptable Profit
2018,Convenience stores,Fresh salads,Maxi Fresh,|81/01/01|,612,2.16,3.63,"$2,221.56","$1,321.92",40,Excellent Profits
2018,Convenience stores,Fresh salads,Maxi Fresh,|81/01/02|,840,2.27,3.37,"$2,830.80","$1,906.80",33,Good Profit
2018,Convenience stores,Fresh salads,Maxi Fresh,|81/01/03|,672,2.51,3.3,"$2,217.60","$1,686.72",24,Good Profit
2018,Convenience stores,Fresh salads,Maxi Fresh,|81/01/04|,1068,2.3,3.23,"$3,449.64","$2,456.40",29,Good Profit
